id,year,marital,age,educ,race,income,xnorcsiz,partyid,ballot
20121505,2012,5,22,15,2,-98,4,2,2
20121506,2012,4,51,9,2,9,4,0,3
20121507,2012,5,33,12,2,12,4,1,1
20121508,2012,1,69,19,2,-90,4,0,3
20121509,2012,1,48,20,3,12,6,3,3
20121510,2012,5,28,14,1,10,6,3,2
20121511,2012,3,66,18,1,12,6,2,1
20121512,2012,1,55,12,1,12,6,5,2
20121513,2012,3,45,14,1,12,6,6,1
20121514,2012,3,51,16,1,12,2,1,2
20121515,2012,1,55,12,2,11,2,0,3
20121516,2012,1,39,11,2,2,2,2,2
20121517,2012,5,53,14,2,-98,2,0,1
20121518,2012,1,67,12,1,9,2,3,3
20121519,2012,4,37,11,2,-98,2,3,2
20121520,2012,5,20,13,1,12,4,6,2
20121521,2012,5,23,17,1,12,4,6,1
20121522,2012,1,64,14,1,-90,4,6,3
20121523,2012,1,56,12,1,-90,4,3,1
20121524,2012,4,59,8,1,9,10,3,3
20121525,2012,5,26,8,1,9,10,2,2
20121526,2012,2,81,12,1,10,10,3,2
20121527,2012,2,67,12,1,12,10,0,3
20121528,2012,5,53,15,1,12,7,2,1
20121529,2012,1,39,13,1,12,7,4,2
20121530,2012,1,38,12,3,12,7,1,1
20121531,2012,2,89,13,1,9,7,4,2
20121532,2012,4,53,10,1,3,7,3,2
20121533,2012,1,60,1,3,4,7,3,3
20121534,2012,1,22,14,1,12,7,3,1
20121535,2012,4,49,12,2,9,7,3,2
20121536,2012,1,59,15,1,-90,4,4,3
20121537,2012,1,33,12,1,12,4,3,1
20121538,2012,1,33,15,3,12,4,5,2
20121539,2012,4,77,3,1,-98,4,3,1
20121540,2012,3,34,11,3,10,2,2,2
20121541,2012,5,55,8,1,-98,2,3,3
20121542,2012,1,29,13,1,12,2,3,1
20121543,2012,1,51,17,2,12,2,3,1
20121544,2012,5,26,13,3,2,2,5,2
20121545,2012,1,79,2,1,-98,2,1,1
20121546,2012,5,20,13,1,-98,2,3,2
20121547,2012,5,24,14,1,12,2,2,2
20121548,2012,5,22,12,1,9,2,2,2
20121549,2012,3,26,13,1,12,2,5,1
20121550,2012,3,45,12,1,12,2,1,1
20121551,2012,5,44,15,1,10,2,6,2
20121552,2012,1,55,16,1,12,2,5,3
20121553,2012,1,65,16,1,12,2,6,1
20121554,2012,1,58,18,1,12,1,5,2
20121555,2012,5,20,14,1,1,1,3,1
20121556,2012,5,37,14,2,6,1,2,2
20121557,2012,5,32,14,2,12,1,1,3
20121558,2012,1,58,18,1,12,1,5,3
20121559,2012,4,43,12,3,11,1,3,1
20121560,2012,1,57,18,1,12,1,7,2
20121561,2012,2,74,16,1,12,1,1,3
20121562,2012,1,67,18,3,12,1,4,3
20121563,2012,5,27,19,1,12,1,0,2
20121564,2012,3,55,14,1,9,1,3,3
20121565,2012,1,45,12,3,12,1,4,2
20121566,2012,5,42,14,3,12,1,0,1
20121567,2012,1,21,14,3,9,1,3,2
20121568,2012,4,28,14,1,12,1,5,3
20121569,2012,5,47,19,1,12,1,7,2
20121570,2012,5,25,14,1,11,1,0,3
20121571,2012,2,71,18,1,12,1,1,1
20121572,2012,3,46,14,3,12,1,2,2
20121573,2012,1,26,13,1,11,1,5,3
20121574,2012,1,71,18,1,12,3,7,2
20121575,2012,1,65,13,1,12,3,6,2
20121576,2012,4,35,14,3,12,3,4,3
20121577,2012,5,62,12,1,-98,3,1,2
20121578,2012,2,88,13,1,7,3,6,3
20121579,2012,1,37,17,1,12,3,4,1
20121580,2012,1,46,17,1,12,3,5,1
20121581,2012,1,55,20,1,12,1,5,2
20121582,2012,3,48,20,1,12,1,3,3
20121583,2012,3,36,14,1,11,1,5,1
20121584,2012,5,25,12,1,12,1,4,3
20121585,2012,1,37,18,3,12,1,4,2
20121586,2012,1,59,8,1,12,1,4,2
20121587,2012,5,61,20,1,12,1,2,2
20121588,2012,5,61,14,1,9,1,1,3
20121589,2012,3,25,15,1,12,1,5,2
20121590,2012,5,63,18,1,11,1,0,1
20121591,2012,3,54,12,1,10,1,1,3
20121592,2012,1,39,9,1,11,1,1,2
20121593,2012,4,69,12,1,9,1,6,3
20121594,2012,1,28,12,1,11,1,3,1
20121595,2012,1,29,12,1,12,1,6,2
20121596,2012,1,85,12,1,12,1,6,3
20121597,2012,5,31,11,3,11,1,2,3
20121598,2012,4,34,19,1,12,5,2,1
20121599,2012,5,37,6,1,9,1,2,2
20121600,2012,1,46,2,3,-90,1,3,1
20121601,2012,5,30,16,3,10,5,1,2
20121602,2012,3,75,12,1,10,5,3,2
20121603,2012,1,55,5,3,12,5,3,2
20121604,2012,1,48,19,1,12,1,2,1
20121605,2012,3,82,14,1,9,1,5,3
20121606,2012,4,53,11,1,3,1,1,2
20121607,2012,1,32,6,1,-98,1,3,1
20121608,2012,1,32,13,3,12,1,2,2
20121609,2012,5,31,12,1,11,1,3,2
20121610,2012,5,25,13,3,12,1,5,3
20121611,2012,4,44,11,3,8,1,3,1
20121612,2012,3,54,7,1,11,1,7,3
20121613,2012,1,30,15,1,10,1,0,2
20121614,2012,1,76,12,1,9,1,6,1
20121615,2012,3,48,16,3,2,1,7,2
20121616,2012,5,33,6,1,10,1,3,1
20121617,2012,1,26,15,1,10,1,3,3
20121618,2012,5,26,12,3,7,1,3,1
20121619,2012,5,18,11,1,9,1,1,2
20121620,2012,2,61,12,1,6,4,1,1
20121621,2012,4,57,11,1,8,4,6,2
20121622,2012,1,36,18,1,12,4,5,1
20121623,2012,1,33,11,1,12,4,4,2
20121624,2012,1,50,4,3,12,4,3,3
20121625,2012,2,65,14,1,9,4,3,1
20121626,2012,3,50,11,1,10,4,4,2
20121627,2012,1,48,3,1,12,4,3,3
20121628,2012,3,80,12,3,12,4,1,1
20121629,2012,1,80,12,1,10,4,4,3
20121630,2012,1,70,12,1,12,4,5,1
20121631,2012,2,76,12,1,9,4,0,3
20121632,2012,3,69,14,1,12,4,1,1
20121633,2012,1,47,16,1,12,2,5,3
20121634,2012,1,68,14,1,12,2,0,2
20121635,2012,2,79,12,1,12,2,5,1
20121636,2012,3,67,16,1,7,2,6,1
20121637,2012,5,62,14,1,11,2,1,3
20121638,2012,3,58,12,1,9,2,2,2
20121639,2012,5,19,13,1,12,2,1,3
20121640,2012,1,35,17,1,12,2,1,1
20121641,2012,5,36,12,1,4,2,5,2
20121642,2012,1,86,12,1,-90,2,1,1
20121643,2012,1,63,14,1,12,2,5,3
20121644,2012,5,22,14,1,8,2,1,3
20121645,2012,5,23,15,1,-90,2,1,2
20121646,2012,5,19,13,1,1,2,1,1
20121647,2012,1,51,18,1,12,6,1,1
20121648,2012,1,82,8,1,9,6,3,2
20121649,2012,5,27,15,1,12,6,7,1
20121650,2012,1,68,12,1,12,6,4,3
20121651,2012,5,23,14,1,12,6,1,2
20121652,2012,1,38,13,1,12,6,3,1
20121653,2012,1,65,20,1,12,6,1,1
20121654,2012,2,72,12,1,12,6,4,1
20121655,2012,2,80,9,1,9,6,1,3
20121656,2012,1,34,12,1,12,6,2,1
20121657,2012,4,56,13,2,10,6,0,1
20121658,2012,1,57,12,3,12,6,1,1
20121659,2012,5,61,16,1,-90,2,6,2
20121660,2012,1,53,10,3,-98,2,2,3
20121661,2012,1,79,12,1,12,2,4,1
20121662,2012,3,46,8,1,9,2,1,2
20121663,2012,1,45,15,1,-90,2,4,1
20121664,2012,3,50,8,1,7,2,3,2
20121665,2012,3,63,12,1,9,2,6,1
20121666,2012,5,38,13,1,10,2,1,2
20121667,2012,3,51,14,2,-98,2,4,1
20121668,2012,2,62,17,1,12,2,3,2
20121669,2012,3,47,12,1,9,2,2,3
20121670,2012,5,29,11,1,12,2,3,1
20121671,2012,3,37,14,1,12,2,0,2
20121672,2012,1,39,14,1,12,9,1,1
20121673,2012,3,46,20,1,12,9,0,3
20121674,2012,5,55,14,1,12,9,1,2
20121675,2012,5,27,12,1,8,9,0,2
20121676,2012,5,45,10,1,8,9,2,3
20121677,2012,1,71,12,1,12,9,7,1
20121678,2012,2,74,8,1,8,9,3,1
20121679,2012,5,18,11,1,12,9,0,2
20121680,2012,2,67,13,1,9,9,2,3
20121681,2012,1,49,14,1,12,9,2,3
20121682,2012,3,74,12,1,-98,6,6,2
20121683,2012,1,67,2,1,12,6,1,1
20121684,2012,1,35,7,1,10,6,3,3
20121685,2012,5,36,12,1,12,6,1,2
20121686,2012,1,58,12,1,12,6,4,3
20121687,2012,5,21,13,1,12,6,2,1
20121688,2012,5,21,11,1,10,6,3,2
20121689,2012,5,43,17,1,-98,6,5,1
20121690,2012,1,41,4,1,12,6,2,2
20121691,2012,1,44,1,1,12,6,1,3
20121692,2012,3,51,12,1,6,3,0,1
20121693,2012,5,22,12,1,-98,3,3,2
20121694,2012,1,30,12,1,12,3,3,3
20121695,2012,5,18,11,1,5,3,5,2
20121696,2012,3,73,8,3,-98,3,3,1
20121697,2012,1,38,12,1,12,3,7,2
20121698,2012,1,87,12,1,1,3,0,3
20121699,2012,3,39,13,2,9,3,3,2
20121700,2012,2,74,12,3,2,3,-99,3
20121701,2012,1,31,14,1,12,3,3,1
20121702,2012,1,37,15,1,12,3,5,1
20121703,2012,1,31,14,1,12,3,3,3
20121704,2012,1,24,13,1,12,3,6,1
20121705,2012,1,32,19,1,12,3,7,3
20121706,2012,1,50,18,1,12,3,6,2
20121707,2012,5,20,11,1,-98,3,3,2
20121708,2012,3,71,14,1,8,3,6,1
20121709,2012,2,88,16,1,12,3,6,2
20121710,2012,5,24,14,1,11,3,3,3
20121711,2012,4,56,14,3,2,3,3,3
20121712,2012,1,56,18,1,12,5,2,2
20121713,2012,1,49,16,1,11,5,1,1
20121714,2012,1,48,14,1,-90,5,6,3
20121715,2012,1,59,12,1,12,5,1,3
20121716,2012,2,82,9,1,-90,5,4,2
20121717,2012,1,65,14,1,12,5,5,2
20121718,2012,1,79,14,3,12,5,5,3
20121719,2012,1,49,12,1,12,5,5,1
20121720,2012,1,36,12,1,12,5,1,3
20121721,2012,1,55,20,2,12,5,4,1
20121722,2012,3,59,12,1,9,5,2,2
20121723,2012,1,52,18,1,12,5,0,1
20121724,2012,5,74,20,1,12,5,0,1
20121725,2012,1,33,16,1,12,5,5,3
20121726,2012,1,44,16,1,12,5,7,2
20121727,2012,1,48,16,1,12,5,6,3
20121728,2012,1,32,14,1,12,3,6,1
20121729,2012,1,39,20,1,12,3,2,3
20121730,2012,3,39,16,2,12,3,1,2
20121731,2012,1,54,19,1,12,3,6,1
20121732,2012,1,71,17,1,12,3,1,3
20121733,2012,5,35,13,2,12,3,1,1
20121734,2012,1,38,12,3,12,10,6,1
20121735,2012,3,52,13,1,9,3,1,2
20121736,2012,1,73,12,1,12,5,1,1
20121737,2012,2,75,13,1,12,5,6,2
20121738,2012,2,89,12,3,9,5,1,3
20121739,2012,3,46,13,1,12,5,5,1
20121740,2012,3,37,13,1,-98,5,5,2
20121741,2012,2,84,12,1,10,10,6,1
20121742,2012,1,55,8,1,-98,10,6,1
20121743,2012,2,73,12,1,12,10,3,3
20121744,2012,1,41,12,1,12,10,6,1
20121745,2012,3,51,12,1,9,10,1,3
20121746,2012,3,65,12,1,11,10,6,1
20121747,2012,1,58,12,1,9,10,7,1
20121748,2012,2,71,10,1,11,10,0,2
20121749,2012,3,32,14,1,12,10,5,3
20121750,2012,5,43,14,2,12,10,1,1
20121751,2012,3,28,8,1,1,10,3,3
20121752,2012,3,46,11,1,10,10,3,2
20121753,2012,1,49,4,1,-98,8,3,3
20121754,2012,1,75,12,1,12,8,1,1
20121755,2012,3,54,13,2,11,8,0,1
20121756,2012,5,52,10,2,2,8,1,3
20121757,2012,5,21,14,1,12,8,2,2
20121758,2012,5,32,17,3,10,8,5,2
20121759,2012,1,36,14,1,12,8,5,3
20121760,2012,1,80,12,1,11,8,6,2
20121761,2012,1,54,14,1,12,8,3,3
20121762,2012,3,63,11,1,8,8,3,2
20121763,2012,5,53,12,1,11,8,6,3
20121764,2012,2,62,9,1,9,8,3,2
20121765,2012,1,61,6,1,12,8,4,1
20121766,2012,1,75,12,1,12,8,2,2
20121767,2012,1,65,14,1,-90,10,1,1
20121768,2012,1,70,13,1,12,10,6,1
20121769,2012,2,78,10,1,6,10,2,3
20121770,2012,1,35,12,1,12,10,4,1
20121771,2012,1,70,15,1,12,10,6,3
20121772,2012,1,32,13,1,12,10,5,1
20121773,2012,1,78,12,1,-98,10,6,3
20121774,2012,2,86,12,1,11,10,3,1
20121775,2012,1,59,12,1,12,10,1,2
20121776,2012,5,27,11,1,-90,10,3,1
20121777,2012,1,60,12,1,12,10,4,2
20121778,2012,5,23,12,1,5,10,2,3
20121779,2012,1,61,12,1,12,10,2,2
20121780,2012,3,65,12,1,8,10,1,1
20121781,2012,1,51,12,1,12,10,2,3
20121782,2012,3,38,14,1,12,8,5,1
20121783,2012,1,39,16,1,12,8,7,1
20121784,2012,3,25,12,1,9,8,3,3
20121785,2012,1,33,12,1,12,8,3,1
20121786,2012,5,30,16,1,12,8,1,2
20121787,2012,5,30,12,3,12,8,4,1
20121788,2012,1,36,16,1,12,10,5,1
20121789,2012,3,35,12,1,10,10,7,1
20121790,2012,4,23,12,3,9,10,3,2
20121791,2012,5,27,17,1,12,10,2,1
20121792,2012,2,75,8,1,12,10,0,2
20121793,2012,3,31,16,1,12,10,4,3
20121794,2012,3,41,16,2,12,10,1,1
20121795,2012,1,71,12,1,12,10,5,3
20121796,2012,2,80,9,1,-90,10,3,1
20121797,2012,1,33,14,1,12,10,3,2
20121798,2012,2,37,13,1,12,10,0,1
20121799,2012,1,44,16,1,12,7,5,2
20121800,2012,1,33,16,1,9,7,5,3
20121801,2012,1,45,12,3,12,7,3,2
20121802,2012,5,25,12,1,12,10,4,3
20121803,2012,5,26,17,1,12,10,1,1
20121804,2012,3,36,13,1,12,10,2,2
20121805,2012,1,86,8,1,12,10,1,3
20121806,2012,1,72,12,1,12,10,1,2
20121807,2012,5,36,14,3,10,10,1,3
20121808,2012,5,64,8,1,8,10,3,2
20121809,2012,1,49,13,3,12,10,0,3
20121810,2012,2,87,12,1,9,10,1,2
20121811,2012,1,52,4,3,-98,10,3,3
20121812,2012,5,24,13,3,3,10,3,2
20121813,2012,1,61,12,1,-90,10,1,3
20121814,2012,5,32,13,3,12,10,0,1
20121815,2012,1,42,12,1,12,9,5,2
20121816,2012,2,89,8,1,9,9,0,3
20121817,2012,2,59,12,1,12,9,6,3
20121818,2012,1,73,8,1,12,9,3,2
20121819,2012,1,70,12,1,-98,9,6,3
20121820,2012,1,48,12,1,12,9,5,1
20121821,2012,5,21,11,1,9,9,5,2
20121822,2012,1,26,12,1,11,9,3,3
20121823,2012,3,74,12,1,10,9,5,1
20121824,2012,3,68,12,1,9,9,3,3
20121825,2012,2,69,16,1,12,10,0,1
20121826,2012,1,59,12,1,12,10,2,3
20121827,2012,1,56,12,1,12,10,1,1
20121828,2012,1,60,17,1,12,10,0,3
20121829,2012,5,54,12,1,12,10,2,1
20121830,2012,5,34,12,1,10,10,3,2
20121831,2012,1,35,12,1,12,10,5,1
20121832,2012,3,61,16,1,12,7,6,3
20121833,2012,1,79,19,1,12,7,1,2
20121834,2012,1,78,12,1,12,7,0,1
20121835,2012,1,33,14,1,12,10,3,3
20121836,2012,5,39,12,1,10,7,3,3
20121837,2012,5,36,14,1,9,7,0,3
20121838,2012,5,32,15,1,10,7,2,1
20121839,2012,3,74,12,1,12,4,0,2
20121840,2012,3,61,11,1,12,4,1,3
20121841,2012,5,29,18,1,12,4,2,2
20121842,2012,1,32,17,1,12,4,6,1
20121843,2012,4,32,11,1,11,4,3,2
20121844,2012,1,29,12,1,12,4,0,3
20121845,2012,1,46,20,1,12,4,3,1
20121846,2012,5,28,13,1,11,4,1,2
20121847,2012,3,47,17,1,12,4,4,3
20121848,2012,5,26,13,1,12,4,1,3
20121849,2012,1,79,12,1,12,10,6,1
20121850,2012,1,39,16,1,12,10,6,2
20121851,2012,1,79,12,1,12,10,7,3
20121852,2012,1,57,15,1,12,10,1,2
20121853,2012,3,49,12,1,7,10,4,3
20121854,2012,2,82,16,1,11,10,6,1
20121855,2012,1,55,12,1,-90,10,5,2
20121856,2012,5,51,12,1,12,10,0,3
20121857,2012,1,73,12,1,11,10,0,1
20121858,2012,1,78,16,1,11,10,6,2
20121859,2012,1,60,20,1,-90,10,3,1
20121860,2012,1,62,14,1,-90,10,0,2
20121861,2012,1,65,14,1,-90,10,-99,3
20121862,2012,1,44,10,1,11,10,4,2
20121863,2012,1,20,11,2,2,10,3,2
20121864,2012,1,62,11,1,12,10,4,3
20121865,2012,5,55,17,1,11,10,6,1
20121866,2012,1,71,18,1,12,10,5,1
20121867,2012,1,71,12,1,-90,10,0,1
20121868,2012,5,33,16,1,12,10,2,2
20121869,2012,1,56,10,1,11,10,0,1
20121870,2012,1,44,14,1,12,10,2,3
20121871,2012,3,51,14,1,11,10,0,2
20121872,2012,1,64,7,1,9,10,3,1
20121873,2012,1,76,12,1,12,10,1,2
20121874,2012,3,54,12,1,-90,10,3,3
20121875,2012,1,56,14,1,12,10,0,2
20121876,2012,1,89,12,1,-98,10,1,2
20121877,2012,1,36,12,1,12,10,6,3
20121878,2012,2,87,18,1,12,10,5,1
20121879,2012,1,44,12,1,10,10,3,3
20121880,2012,1,26,12,1,12,10,0,3
20121881,2012,1,25,16,1,12,10,4,2
20121882,2012,1,60,4,3,11,8,0,3
20121883,2012,1,47,13,2,-98,8,0,1
20121884,2012,2,74,4,1,8,8,5,3
20121885,2012,5,28,19,2,12,8,1,1
20121886,2012,3,54,10,2,9,8,0,3
20121887,2012,2,66,16,2,12,8,0,2
20121888,2012,3,66,6,2,7,10,0,3
20121889,2012,3,31,12,1,2,10,3,3
20121890,2012,1,44,11,2,12,10,1,1
20121891,2012,1,45,12,1,12,10,5,3
20121892,2012,3,51,12,1,10,10,0,3
20121893,2012,3,61,12,2,11,10,0,3
20121894,2012,5,23,13,2,12,10,0,3
20121895,2012,4,33,14,1,11,10,3,1
20121896,2012,1,77,3,1,-98,10,5,3
20121897,2012,5,28,15,1,11,10,4,1
20121898,2012,1,55,12,2,10,10,0,2
20121899,2012,1,56,12,1,12,10,0,1
20121900,2012,5,29,6,3,11,10,4,3
20121901,2012,5,19,12,1,12,8,5,2
20121902,2012,3,61,12,1,12,8,4,3
20121903,2012,1,31,4,3,3,8,3,1
20121904,2012,5,25,8,3,9,8,7,3
20121905,2012,1,68,10,1,12,8,1,1
20121906,2012,5,62,14,2,9,8,0,2
20121907,2012,1,56,16,1,-98,8,4,2
20121908,2012,5,52,13,2,3,8,0,3
20121909,2012,4,39,12,2,10,10,6,1
20121910,2012,4,57,9,2,11,10,0,2
20121911,2012,2,65,12,2,9,8,0,1
20121912,2012,4,24,14,1,10,10,2,2
20121913,2012,1,43,11,2,7,10,0,3
20121914,2012,5,23,12,1,-90,10,2,1
20121915,2012,3,57,9,2,12,8,0,2
20121916,2012,5,39,11,2,2,10,3,3
20121917,2012,5,21,11,2,4,10,6,1
20121918,2012,2,67,3,1,10,10,3,2
20121919,2012,3,66,12,1,9,8,6,1
20121920,2012,5,23,12,1,-98,8,5,2
20121921,2012,3,41,12,2,12,8,0,3
20121922,2012,1,48,12,1,12,8,5,1
20121923,2012,1,41,16,1,-90,8,4,2
20121924,2012,1,61,11,2,9,8,0,3
20121925,2012,1,56,12,1,11,8,1,1
20121926,2012,5,34,14,2,9,8,1,2
20121927,2012,3,56,12,1,12,6,5,1
20121928,2012,1,47,12,1,12,6,5,2
20121929,2012,2,44,11,1,11,6,3,2
20121930,2012,5,30,13,1,11,6,3,3
20121931,2012,1,73,11,1,4,4,6,2
20121932,2012,2,81,7,1,-98,6,3,3
20121933,2012,2,70,17,1,12,6,5,1
20121934,2012,5,33,12,1,12,6,3,2
20121935,2012,5,21,14,1,12,6,1,3
20121936,2012,1,39,12,1,12,6,3,1
20121937,2012,3,65,16,1,12,6,0,2
20121938,2012,1,34,17,1,12,6,2,3
20121939,2012,1,73,10,1,12,6,0,3
20121940,2012,1,32,16,1,12,6,3,2
20121941,2012,3,44,15,1,9,4,1,3
20121942,2012,3,66,14,1,9,4,2,2
20121943,2012,5,30,12,2,2,4,3,3
20121944,2012,3,31,12,1,3,4,3,1
20121945,2012,5,21,11,2,10,4,2,2
20121946,2012,3,50,12,1,12,4,6,3
20121947,2012,3,49,12,2,12,4,1,2
20121948,2012,1,71,11,1,11,8,6,3
20121949,2012,1,53,12,1,-98,8,7,2
20121950,2012,1,58,16,1,12,8,1,3
20121951,2012,5,40,20,1,10,8,0,2
20121952,2012,1,45,16,1,12,8,2,1
20121953,2012,3,62,14,1,12,8,3,2
20121954,2012,5,28,16,1,12,8,5,3
20121955,2012,2,74,14,1,-98,10,4,2
20121956,2012,1,60,12,1,12,10,4,3
20121957,2012,3,42,16,1,12,10,0,2
20121958,2012,1,36,20,1,12,10,7,3
20121959,2012,1,50,19,1,12,10,1,1
20121960,2012,1,63,16,1,12,10,0,3
20121961,2012,5,20,14,1,12,10,3,3
20121962,2012,3,71,12,1,12,10,5,2
20121963,2012,2,50,14,3,8,10,1,1
20121964,2012,5,23,14,1,5,10,3,1
20121965,2012,1,65,19,1,12,10,0,2
20121966,2012,2,60,8,1,9,10,3,3
20121967,2012,1,69,9,1,10,10,6,2
20121968,2012,3,78,9,1,-98,10,5,3
20121969,2012,5,25,11,3,1,3,3,1
20121970,2012,5,61,16,3,10,3,1,2
20121971,2012,5,53,13,3,1,3,0,3
20121972,2012,1,48,13,1,12,3,4,1
20121973,2012,5,37,12,3,10,3,3,2
20121974,2012,5,22,12,3,1,3,2,3
20141,2014,3,53,16,1,12,6,5,3
20142,2014,1,26,16,1,12,6,5,3
20143,2014,3,59,13,1,12,6,6,1
20144,2014,1,56,16,1,12,6,5,2
20145,2014,1,74,17,1,-90,6,3,3
20146,2014,1,56,17,1,12,6,6,1
20147,2014,1,63,12,1,-90,6,6,2
20148,2014,1,34,17,1,12,2,-98,2
20149,2014,5,37,10,1,10,2,3,3
201410,2014,1,30,15,3,12,2,3,3
201411,2014,1,43,5,3,9,2,3,3
201412,2014,5,56,11,1,9,2,3,1
201413,2014,3,69,8,1,10,2,3,1
201414,2014,1,40,11,1,11,2,1,1
201415,2014,5,25,16,1,12,4,3,2
201416,2014,1,56,16,1,12,4,6,2
201417,2014,3,51,13,3,9,4,1,3
201418,2014,5,46,13,1,12,4,3,3
201419,2014,1,51,14,1,12,4,4,2
201420,2014,3,39,8,3,7,4,1,3
201421,2014,3,30,14,2,11,4,3,1
201422,2014,5,36,12,1,-98,3,4,2
201423,2014,4,42,11,1,9,3,1,3
201424,2014,5,38,14,3,12,3,1,3
201425,2014,5,38,15,1,12,3,0,3
201426,2014,5,28,18,2,1,3,2,3
201427,2014,4,35,13,1,11,3,3,1
201428,2014,1,57,16,1,12,3,5,2
201429,2014,1,50,15,1,12,3,2,3
201430,2014,3,54,16,1,12,3,2,3
201431,2014,1,-99,17,1,12,3,3,1
201432,2014,3,61,16,1,12,3,2,1
201433,2014,5,54,16,1,12,3,5,1
201434,2014,1,47,16,1,-90,3,-99,3
201435,2014,1,53,12,3,12,3,1,2
201436,2014,1,37,12,2,-98,5,3,3
201437,2014,5,38,11,3,12,5,3,1
201438,2014,3,31,14,1,12,5,4,2
201439,2014,2,69,10,1,12,5,5,3
201440,2014,1,35,16,1,12,5,1,3
201441,2014,1,61,17,1,-90,5,4,1
201442,2014,1,80,14,1,12,5,6,1
201443,2014,5,59,11,1,-90,5,3,1
201444,2014,5,26,14,1,-90,5,2,2
201445,2014,4,50,16,1,12,5,6,3
201446,2014,5,43,12,2,12,5,0,3
201447,2014,5,30,15,1,12,5,5,1
201448,2014,1,59,11,1,12,5,1,1
201449,2014,1,32,15,1,12,5,1,1
201450,2014,1,32,14,3,12,3,1,1
201451,2014,1,52,18,1,12,3,3,2
201452,2014,1,42,16,1,12,3,0,3
201453,2014,1,29,14,3,12,3,0,3
201454,2014,2,81,12,1,12,3,3,2
201455,2014,1,51,18,3,12,3,5,1
201456,2014,5,24,17,2,6,3,0,1
201457,2014,2,63,15,1,9,3,5,3
201458,2014,5,44,18,1,12,3,1,3
201459,2014,5,56,18,1,12,3,6,2
201460,2014,1,43,16,3,12,3,0,3
201461,2014,5,51,16,1,11,3,1,3
201462,2014,5,32,16,3,11,3,2,2
201463,2014,1,47,20,3,12,3,1,3
201464,2014,5,47,16,3,12,3,2,3
201465,2014,1,34,20,3,12,3,3,1
201466,2014,1,69,16,1,12,3,0,3
201467,2014,1,65,16,1,12,3,5,3
201468,2014,3,57,18,1,12,3,3,2
201469,2014,5,24,16,1,12,3,5,3
201470,2014,5,32,12,1,12,3,6,3
201471,2014,3,51,14,1,12,3,2,2
201472,2014,1,66,20,1,12,3,0,3
201473,2014,1,51,16,1,12,3,3,2
201474,2014,1,27,16,1,-90,3,3,2
201475,2014,1,39,20,1,12,3,0,3
201476,2014,1,41,18,3,12,3,3,3
201477,2014,1,54,16,1,12,3,1,3
201478,2014,3,58,16,1,12,3,0,3
201479,2014,1,43,12,3,12,1,3,3
201480,2014,5,55,6,3,11,1,2,1
201481,2014,1,51,11,3,9,1,2,2
201482,2014,5,40,10,3,1,1,2,3
201483,2014,4,35,11,2,3,1,2,3
201484,2014,1,43,10,3,1,1,3,1
201485,2014,5,36,10,2,10,1,1,3
201486,2014,5,30,9,3,9,1,0,2
201487,2014,5,56,10,2,3,1,1,2
201488,2014,1,41,16,2,12,1,1,3
201489,2014,5,25,12,1,12,1,0,1
201490,2014,5,48,14,2,12,1,3,3
201491,2014,5,45,15,1,12,1,5,2
201492,2014,1,72,12,2,11,1,3,1
201493,2014,1,27,16,2,12,1,0,3
201494,2014,5,24,8,1,12,1,3,2
201495,2014,3,40,15,3,11,1,1,2
201496,2014,5,26,14,2,12,1,1,1
201497,2014,4,28,13,3,9,1,1,1
201498,2014,5,37,12,2,12,1,2,3
201499,2014,-99,-99,17,2,-90,1,-99,3
2014100,2014,2,62,11,2,-98,1,0,2
2014101,2014,5,43,13,2,12,1,0,2
2014102,2014,5,32,18,1,12,1,2,2
2014103,2014,2,65,12,2,12,1,0,3
2014104,2014,1,32,16,1,12,1,2,2
2014105,2014,1,51,17,1,-90,1,2,1
2014106,2014,1,41,16,1,12,1,3,2
2014107,2014,2,81,16,1,12,1,6,2
2014108,2014,3,74,16,1,12,3,1,2
2014109,2014,1,42,20,1,12,3,4,2
2014110,2014,1,45,16,1,-90,3,5,2
2014111,2014,5,23,16,2,12,3,3,1
2014112,2014,5,26,12,3,11,3,3,2
2014113,2014,1,29,12,3,12,3,3,1
2014114,2014,5,28,12,3,12,3,2,3
2014115,2014,1,60,16,1,10,1,1,1
2014116,2014,5,35,18,1,12,1,2,2
2014117,2014,1,38,16,3,12,1,0,2
2014118,2014,5,30,16,3,12,1,0,1
2014119,2014,1,44,20,3,12,1,-99,1
2014120,2014,5,58,16,1,12,1,2,1
2014121,2014,5,41,16,1,8,1,2,3
2014122,2014,5,61,18,1,12,1,1,3
2014123,2014,5,56,16,1,12,1,0,3
2014124,2014,2,79,16,1,12,1,1,2
2014125,2014,5,32,14,1,12,1,1,3
2014126,2014,3,68,19,1,12,1,3,1
2014127,2014,2,89,15,1,12,1,2,3
2014128,2014,1,38,20,3,12,1,5,3
2014129,2014,5,29,16,2,12,1,-99,1
2014130,2014,2,77,17,2,12,1,0,1
2014131,2014,4,47,13,2,12,1,0,3
2014132,2014,1,53,16,2,12,1,2,2
2014133,2014,3,54,14,2,12,1,0,1
2014134,2014,3,64,18,2,12,1,0,3
2014135,2014,5,62,16,1,-98,1,2,2
2014136,2014,5,30,20,1,12,1,1,1
2014137,2014,1,61,20,1,12,1,6,1
2014138,2014,5,63,16,1,9,1,7,1
